team,Avg_AST,Avg_BLK,Avg_STL,Avg_TOV,Avg_TOV_team,Avg_F_tech,Avg_F_personal,Avg_largest_lead,Avg_FGP_2,Avg_FGP_3,Avg_FT_Percentage,Avg_Total_Rebounds,Total_Wins,Total_Matches,Region,Ranking_Score,Predicted_Ranking_Score,Rank
maryland_terrapins,15.586206896551724,3.1724137931034484,9.310344827586206,12.96551724137931,0.1724137931034483,0.2413793103448276,15.275862068965518,18.96551724137931,46.38440618972572,34.5659543109775,75.39927561453757,39.27586206896552,21,29,East,14.7,14.711979,23
longwood_lancers,14.21875,4.875,10.34375,17.125,0.625,0.03125,18.0,15.5625,47.86265249991536,30.126440362154604,74.26783537525016,36.5625,21,32,East,13.363636363636363,13.34917,24
quinnipiac_bobcats,13.580645161290322,3.741935483870968,8.483870967741936,15.806451612903226,0.5161290322580645,0.0,16.161290322580644,15.129032258064516,45.73948001484168,31.17192469233214,72.31692140692284,39.25806451612903,20,31,East,12.5,12.542927,25
vermont_catamounts,14.166666666666666,4.266666666666667,7.233333333333333,14.1,0.8333333333333334,0.0,13.933333333333334,15.3,46.2610655438692,32.17965306107721,73.88320911280933,33.7,19,30,East,11.64516129032258,11.646414,26
fairleigh_dickinson_knights,12.766666666666667,2.7666666666666666,6.033333333333333,14.566666666666666,0.5,0.1666666666666666,15.633333333333333,13.466666666666669,43.70513364959056,32.061348786709985,70.33815484742595,37.4,19,30,East,11.64516129032258,11.628172,27
seton_hall_pirates,15.419354838709678,3.4516129032258065,7.516129032258065,12.741935483870968,0.4838709677419355,0.1612903225806451,13.161290322580646,11.709677419354838,46.25754669026996,33.734440557208735,76.1860422554021,35.225806451612904,19,31,East,11.28125,11.199893,28
fordham_rams,13.714285714285714,2.4642857142857144,7.428571428571429,13.214285714285714,0.7142857142857143,0.0357142857142857,15.035714285714286,13.321428571428571,43.84826679221243,30.149661574243623,73.31498078607139,34.92857142857143,18,28,East,11.172413793103448,11.124459,29
maine_black_bears,14.483870967741936,2.7096774193548385,8.709677419354838,13.35483870967742,0.6774193548387096,0.032258064516129,15.419354838709678,12.806451612903226,47.92342356871103,29.351229025008845,68.70877119928353,32.54838709677419,20,31,East,12.5,10.625933,30
st_francis_brooklyn_terriers,14.22222222222222,2.259259259259259,7.74074074074074,14.333333333333334,0.4444444444444444,0.0,14.185185185185183,11.22222222222222,45.32002047389143,31.801779088150724,74.10664216868567,32.81481481481482,17,27,East,10.321428571428571,10.304178,31
boston_college_eagles,16.033333333333335,3.566666666666667,8.3,18.866666666666667,0.5,0.0333333333333333,17.033333333333335,15.033333333333331,50.12012501415124,33.34401909306001,68.27799597015995,37.333333333333336,19,30,East,11.64516129032258,10.068278,32
morgan_state_lady_bears,10.590909090909092,2.772727272727273,11.636363636363637,17.0,0.5909090909090909,0.4545454545454545,18.727272727272727,14.954545454545457,40.696697807445496,26.821808315951355,66.34259926264134,39.0,15,22,East,9.782608695652174,9.806218,33
wagner_seahawks,13.20689655172414,3.3448275862068964,9.03448275862069,16.344827586206897,0.4827586206896552,0.2068965517241379,18.310344827586206,11.758620689655173,43.09374706644563,30.151215121189495,69.73548927836876,34.41379310344828,17,29,East,9.633333333333333,9.51848,34
norfolk_state_spartans,10.846153846153848,4.269230769230769,12.307692307692308,17.153846153846153,0.5384615384615384,0.6923076923076923,19.423076923076923,14.692307692307692,41.94263151034133,25.38472213134012,68.37284274062591,36.46153846153846,16,26,East,9.481481481481481,9.485388,35
howard_bison,12.0,3.652173913043478,9.478260869565217,17.17391304347826,0.3043478260869565,0.0869565217391304,17.869565217391305,14.434782608695652,41.90064651167906,25.939938783619883,67.30532395522245,40.78260869565217,15,23,East,9.375,9.358882,36
duke_blue_devils,13.766666666666667,4.1,6.666666666666667,16.5,0.4333333333333333,0.0333333333333333,14.7,12.633333333333333,46.89825500374255,31.12358257800623,67.41417054002866,38.93333333333333,17,30,East,9.32258064516129,9.251679,37
boston_university_terriers,12.129032258064516,4.354838709677419,5.935483870967742,16.096774193548388,0.8709677419354839,0.064516129032258,15.03225806451613,11.35483870967742,46.36918142653758,34.31463208440638,65.50883809422709,37.774193548387096,17,31,East,9.03125,9.049203,38
yale_bulldogs,13.666666666666666,3.703703703703704,7.037037037037037,18.55555555555556,1.2962962962962965,0.0,16.59259259259259,10.51851851851852,42.417901795843086,30.74959535689783,65.77215540796702,38.851851851851855,16,27,East,9.142857142857142,9.032169,39
mount_st_marys_mountaineers,11.892857142857142,2.6785714285714284,7.142857142857143,16.0,0.3928571428571428,0.0714285714285714,16.25,13.714285714285714,46.21386567416762,35.42655667342196,72.00966737707407,33.535714285714285,16,28,East,8.827586206896552,8.783081,40
north_alabama_lions,15.310344827586206,4.379310344827586,6.827586206896552,16.03448275862069,0.896551724137931,0.2068965517241379,17.03448275862069,13.275862068965518,47.24851071907607,33.19518543891026,76.0200268663537,34.96551724137931,13,29,East,5.633333333333334,8.723177,41
la_salle_explorers,14.071428571428571,2.9285714285714284,9.285714285714286,14.428571428571429,0.4642857142857143,0.1785714285714285,16.321428571428573,10.5,44.18064053164682,31.711540169910705,74.7937552213868,33.892857142857146,16,28,East,8.827586206896552,8.712939,42
richmond_spiders,14.466666666666669,5.3,6.766666666666667,16.533333333333335,0.7333333333333333,0.0,16.0,13.933333333333334,53.644629509566045,34.10636459258091,73.26859560773951,37.2,16,30,East,8.258064516129032,8.231626,43
indiana_state_sycamores,12.548387096774194,1.870967741935484,10.064516129032258,16.870967741935484,1.032258064516129,0.2258064516129032,19.870967741935484,10.451612903225806,46.093316348146416,31.095285472320327,68.12488211976812,33.87096774193548,11,31,East,3.78125,7.7542663,44
western_illinois_leathernecks,13.517241379310343,3.5172413793103448,8.137931034482758,14.413793103448276,0.4482758620689655,0.1034482758620689,13.655172413793103,13.275862068965518,48.662100458200186,32.084055120334696,63.69413414225933,35.241379310344826,14,29,East,6.533333333333333,7.3961005,45
manhattan_jaspers,12.0625,3.1875,7.90625,17.875,0.5625,0.0625,15.5,12.65625,44.54920352866179,27.61763919370091,71.39787237335979,43.625,21,32,East,13.363636363636363,7.269524,46
bowling_green_falcons,15.133333333333333,1.7333333333333334,9.133333333333333,15.433333333333334,0.5666666666666667,0.1666666666666666,16.866666666666667,12.866666666666667,48.646770404222615,37.64930117567624,70.77162952133226,34.56666666666667,15,30,East,7.258064516129032,7.2666636,47
niagara_purple_eagles,12.9,1.3666666666666667,13.166666666666666,20.266666666666666,0.8,0.0666666666666666,19.83333333333333,9.0,43.294373828716544,26.74152984456455,67.46281563210874,35.733333333333334,15,30,East,7.258064516129032,7.185462,48
oakland_golden_grizzlies,11.133333333333333,1.5666666666666669,7.433333333333334,15.233333333333333,0.7,0.2,17.2,9.275862068965518,42.87194871017862,29.757841066059324,69.54738007265266,35.7,15,30,East,7.258064516129032,7.183426,49
uc_san_diego_tritons,14.037037037037036,3.925925925925926,5.7407407407407405,14.851851851851851,0.4444444444444444,0.0,16.333333333333332,12.296296296296296,41.4861906488844,31.26911837879514,73.69259547037325,39.07407407407408,13,27,East,6.035714285714286,7.085854,50
eastern_kentucky_colonels,12.096774193548388,3.935483870967742,9.161290322580646,17.677419354838708,0.3870967741935484,0.2258064516129032,17.580645161290324,10.870967741935484,41.90956717952104,28.579340819373343,73.37437782255431,38.67741935483871,15,31,East,7.03125,7.0282316,51
san_diego_state_aztecs,11.903225806451612,2.096774193548387,7.193548387096774,12.870967741935484,0.7419354838709677,0.1612903225806451,16.870967741935484,8.935483870967742,41.424143401342455,34.73628139020194,65.91518038812643,37.83870967741935,15,31,East,7.03125,7.0212307,52
northern_colorado_bears,12.35483870967742,2.677419354838709,7.225806451612903,17.35483870967742,1.032258064516129,0.0,15.225806451612904,10.806451612903226,43.5947803379245,35.75997212605621,75.16568821318842,37.45161290322581,15,31,East,7.03125,7.01424,53
